 time            v(vin1)         v(vin2)         v(vout)        
 1.04104624e-09  3.86072687e-03  6.64586457e-04  2.99270268e+00 
 1.05104624e-09  3.65485377e-03  6.16851743e-04  3.01345150e+00 
 1.06104624e-09  3.45435513e-03  5.73105673e-04  3.03275104e+00 
 1.07104624e-09  3.26033971e-03  5.32881051e-04  3.05071733e+00 
 1.08104624e-09  3.07360282e-03  4.95791886e-04  3.06745286e+00 
 1.09104624e-09  2.89465198e-03  4.61512552e-04  3.08304919e+00 
 1.10104624e-09  2.72376246e-03  4.29768764e-04  3.09758887e+00 
 1.11104624e-09  2.56103381e-03  4.00328499e-04  3.11114691e+00 
 1.12104624e-09  2.40643668e-03  3.72993046e-04  3.12379193e+00 
 1.13104624e-09  2.25984883e-03  3.47589576e-04  3.13558701e+00 
 1.14104624e-09  2.12108208e-03  3.23965588e-04  3.14659038e+00 
 1.15104624e-09  1.98990228e-03  3.01984913e-04  3.15685591e+00 
 1.16104624e-09  1.86604417e-03  2.81524823e-04  3.16643358e+00 
 1.17104624e-09  1.74922236e-03  2.62473906e-04  3.17536982e+00 
 1.18104624e-09  1.63913962e-03  2.44730450e-04  3.18370781e+00 
 1.19104624e-09  1.53549300e-03  2.28201197e-04  3.19148776e+00 
 1.20104624e-09  1.43797844e-03  2.12800347e-04  3.19874710e+00 
 1.21104624e-09  1.34629431e-03  1.98448758e-04  3.20552075e+00 
 1.22104624e-09  1.26014395e-03  1.85073279e-04  3.21184123e+00 
 1.23104624e-09  1.17923762e-03  1.72606191e-04  3.21773890e+00 
 1.24104624e-09  1.10329397e-03  1.60984726e-04  3.22324205e+00 
 1.25104624e-09  1.03204101e-03  1.50150648e-04  3.22837707e+00 
 1.26104624e-09  9.65216819e-04  1.40049882e-04  3.23316860e+00 
 1.27104624e-09  9.02570036e-04  1.30632190e-04  3.23763962e+00 
 1.28104624e-09  8.43860080e-04  1.21850872e-04  3.24181156e+00 
 1.29104624e-09  7.88857268e-04  1.13662497e-04  3.24570443e+00 
 1.30104624e-09  7.37342789e-04  1.06026665e-04  3.24933689e+00 
 1.31104624e-09  6.89108583e-04  9.89057808e-05  3.25272636e+00 
 1.32104624e-09  6.43957142e-04  9.22648523e-05  3.25588909e+00 
 1.33104624e-09  6.01701261e-04  8.60713020e-05  3.25884025e+00 
 1.34104624e-09  5.62163733e-04  8.02947952e-05  3.26159399e+00 
 1.35104624e-09  5.25177020e-04  7.49070812e-05  3.26416350e+00 
 1.36104624e-09  4.90582896e-04  6.98818457e-05  3.26656113e+00 
 1.37104624e-09  4.58232077e-04  6.51945752e-05  3.26879835e+00 
 1.38104624e-09  4.27983842e-04  6.08224308e-05  3.27088590e+00 
 1.39104624e-09  3.99705646e-04  5.67441316e-05  3.27283380e+00 
 1.40104624e-09  3.73272741e-04  5.29398463e-05  3.27465138e+00 
 1.41104624e-09  3.48567797e-04  4.93910929e-05  3.27634736e+00 
 1.42104624e-09  3.25480522e-04  4.60806453e-05  3.27792988e+00 
 1.43104624e-09  3.03907307e-04  4.29924468e-05  3.27940652e+00 
 1.44104624e-09  2.83750864e-04  4.01115298e-05  3.28078437e+00 
 1.45104624e-09  2.64919890e-04  3.74239406e-05  3.28207003e+00 
 1.46104624e-09  2.47328729e-04  3.49166703e-05  3.28326968e+00 
 1.47104624e-09  2.30897062e-04  3.25775899e-05  3.28438907e+00 
