 time            v(vin1)         v(vin2)         v(vout)        
 1.05298381e-09  3.06823956e-05  7.61053371e-05  3.29970421e+00 
 1.06298381e-09  2.47224867e-05  6.13200334e-05  3.29976168e+00 
 1.07298381e-09  1.99202032e-05  4.94072118e-05  3.29980798e+00 
 1.08298381e-09  1.60507306e-05  3.98087994e-05  3.29984528e+00 
 1.09298381e-09  1.29329005e-05  3.20751477e-05  3.29987534e+00 
 1.10298381e-09  1.04207218e-05  2.58439687e-05  3.29989956e+00 
 1.11298381e-09  8.39655396e-06  2.08233619e-05  3.29991907e+00 
 1.12298381e-09  6.76560319e-06  1.67781389e-05  3.29993479e+00 
 1.13298381e-09  5.45148676e-06  1.35188041e-05  3.29994746e+00 
 1.14298381e-09  4.39265794e-06  1.08926775e-05  3.29995767e+00 
 1.15298381e-09  3.53952484e-06  8.77674167e-06  3.29996589e+00 
 1.16298381e-09  2.85212864e-06  7.07187883e-06  3.29997252e+00 
 1.17298381e-09  2.29827260e-06  5.69822757e-06  3.29997786e+00 
 1.18298381e-09  1.85201440e-06  4.59144171e-06  3.29998216e+00 
 1.19298381e-09  1.49245127e-06  3.69967599e-06  3.29998562e+00 
 1.20298381e-09  1.20274107e-06  2.98115742e-06  3.29998842e+00 
 1.21298381e-09  9.69313472e-07  2.40222850e-06  3.29999067e+00 
 1.22298381e-09  7.81234429e-07  1.93577051e-06  3.29999248e+00 
 1.23298381e-09  6.29694019e-07  1.55993325e-06  3.29999394e+00 
 1.24298381e-09  5.07593815e-07  1.25711142e-06  3.29999512e+00 
 1.25298381e-09  4.09214404e-07  1.01312003e-06  3.29999607e+00 
 1.26298381e-09  3.29947488e-07  8.16529824e-07  3.29999683e+00 
 1.27298381e-09  2.66080029e-07  6.58131993e-07  3.29999745e+00 
 1.28298381e-09  2.14620325e-07  5.30506743e-07  3.29999794e+00 
 1.29298381e-09  1.73157886e-07  4.27675758e-07  3.29999834e+00 
 1.30298381e-09  1.39750506e-07  3.44822160e-07  3.29999866e+00 
 1.31298381e-09  1.12833304e-07  2.78064861e-07  3.29999892e+00 
 1.32298381e-09  9.11454071e-08  2.24276766e-07  3.29999913e+00 
 1.33298381e-09  7.36709009e-08  1.80938298e-07  3.29999930e+00 
 1.34298381e-09  5.95912346e-08  1.46019366e-07  3.29999944e+00 
 1.35298381e-09  4.82468786e-08  1.17884272e-07  3.29999955e+00 
 1.36298381e-09  3.91064355e-08  9.52150939e-08  3.29999963e+00 
 1.37298381e-09  3.17417399e-08  7.69499478e-08  3.29999970e+00 
 1.38298381e-09  2.58078140e-08  6.22332450e-08  3.29999976e+00 
 1.39298381e-09  2.10266950e-08  5.03756131e-08  3.29999981e+00 
 1.40298381e-09  1.71744219e-08  4.08216093e-08  3.29999985e+00 
 1.41298381e-09  1.40705458e-08  3.31236997e-08  3.29999988e+00 
 1.42298381e-09  1.15696719e-08  2.69212951e-08  3.29999990e+00 
 1.43298381e-09  9.55465175e-09  2.19238539e-08  3.29999992e+00 
 1.44298381e-09  7.93109876e-09  1.78972849e-08  3.29999993e+00 
 1.45298381e-09  6.62295901e-09  1.46529760e-08  3.29999995e+00 
 1.46298381e-09  5.56895704e-09  1.20389500e-08  3.29999996e+00 
 1.47298381e-09  4.71972000e-09  9.93276270e-09  3.29999997e+00 
 1.48298381e-09  4.03546857e-09  8.23575261e-09  3.29999997e+00 
 1.49298381e-09  3.48414819e-09  6.86842631e-09  3.29999998e+00 
 1.50149190e-09  3.10115610e-09  5.91857160e-09  3.29999998e+00 
 1.51000000e-09  2.78283068e-09  5.12908414e-09  3.29999998e+00 
 1.51007333e-09 -4.48351124e-05 -3.28182598e-03  3.29954986e+00 
 1.51021999e-09 -3.08491999e-04 -1.37518996e-02  3.29752848e+00 
 1.51051331e-09 -1.59686181e-03 -4.12741259e-02  3.29021592e+00 
 1.51088650e-09 -4.14138297e-03 -7.86212435e-02  3.27827461e+00 
 1.51124641e-09 -7.02592963e-03 -1.13271628e-01  3.26608535e+00 
 1.51176408e-09 -1.13027776e-02 -1.59731914e-01  3.24894732e+00 
 1.51213779e-09 -1.44319726e-02 -1.93987116e-01  3.23641917e+00 
 1.51261190e-09 -1.85688985e-02 -2.42401431e-01  3.21924881e+00 
 1.51328767e-09 -2.45784037e-02 -3.14198697e-01  3.19357507e+00 
 1.51406342e-09 -3.10775821e-02 -3.94756177e-01  3.16464230e+00 
 1.51489810e-09 -3.70703264e-02 -4.75599041e-01  3.13591595e+00 
 1.51591655e-09 -4.25426660e-02 -5.63348072e-01  3.10570922e+00 
 1.51710729e-09 -4.62264331e-02 -6.49277650e-01  3.07800443e+00 
 1.51849082e-09 -4.70907359e-02 -7.25963284e-01  3.05627975e+00 
 1.51924541e-09 -4.61289963e-02 -7.56833108e-01  3.04920798e+00 
 1.52000000e-09 -4.42071497e-02 -7.78602003e-01  3.04579352e+00 
 1.52011845e-09 -4.36309988e-02 -7.72800676e-01  3.04708179e+00 
 1.52035535e-09 -4.18727923e-02 -7.51957385e-01  3.05285987e+00 
 1.52078136e-09 -3.67585113e-02 -6.98101341e-01  3.07102839e+00 
 1.52123508e-09 -2.94404807e-02 -6.30247453e-01  3.09653788e+00 
 1.52167719e-09 -2.12104485e-02 -5.59582708e-01  3.12460739e+00 
 1.52222740e-09 -1.01331851e-02 -4.66383932e-01  3.16230206e+00 
 1.52301504e-09  6.48962658e-03 -3.23086123e-01  3.22009791e+00 
 1.52349241e-09  1.62677127e-02 -2.42017022e-01  3.25410641e+00 
 1.52409300e-09  2.75310241e-02 -1.46813942e-01  3.29403495e+00 
 1.52467577e-09  3.71522309e-02 -6.01461082e-02  3.32975346e+00 
 1.52577854e-09  5.18949907e-02  9.22644938e-02  3.39022539e+00 
 1.52713488e-09  6.46372489e-02  2.63233327e-01  3.45389343e+00 
 1.52884449e-09  7.39180137e-02  4.53455382e-01  3.52048387e+00 
 1.53040405e-09  7.71777036e-02  6.02569054e-01  3.57020207e+00 
 1.53182686e-09  7.71695451e-02  7.28838490e-01  3.60763388e+00 
 1.53328689e-09  7.53913266e-02  8.52372927e-01  3.63915866e+00 
 1.53495362e-09  7.21343697e-02  9.86695707e-01  3.66767905e+00 
 1.53697018e-09  6.71592954e-02  1.14007279e+00  3.69267719e+00 
 1.53975288e-09  5.91531293e-02  1.33646221e+00  3.71226986e+00 
 1.54410185e-09  4.52506922e-02  1.61136739e+00  3.71448977e+00 
 1.54898289e-09  2.91013283e-02  1.87771778e+00  3.68414559e+00 
 1.55379909e-09  1.38630856e-02  2.10081708e+00  3.62733865e+00 
 1.55921440e-09 -1.25008339e-03  2.30962136e+00  3.53780362e+00 
 1.56418664e-09 -1.24487434e-02  2.46722180e+00  3.43325974e+00 
 1.57031905e-09 -2.18355977e-02  2.62804337e+00  3.26107972e+00 
 1.57263234e-09 -2.40294048e-02  2.68444643e+00  3.17317803e+00 
 1.57479876e-09 -2.56013581e-02  2.73712760e+00  3.07540948e+00 
 1.57750085e-09 -2.74985247e-02  2.79963569e+00  2.93977304e+00 
 1.57931746e-09 -2.86948102e-02  2.83860292e+00  2.84650642e+00 
 1.58090096e-09 -2.94993407e-02  2.87094044e+00  2.76836336e+00 
 1.58312311e-09 -3.07755748e-02  2.91448862e+00  2.66187447e+00 
 1.58557741e-09 -3.32404526e-02  2.96201137e+00  2.54407983e+00 
 1.58836638e-09 -3.62971870e-02  3.01125545e+00  2.40899385e+00 
 1.59053952e-09 -3.74184364e-02  3.04210208e+00  2.30376306e+00 
 1.59306420e-09 -3.73563836e-02  3.07154384e+00  2.18199752e+00 
 1.59627539e-09 -3.60885195e-02  3.10202461e+00  2.02842805e+00 
 1.60041117e-09 -3.36308636e-02  3.13277997e+00  1.83431606e+00 
 1.60529249e-09 -3.04297310e-02  3.16007078e+00  1.61318066e+00 
 1.61137451e-09 -2.65512633e-02  3.18481321e+00  1.35613527e+00 
 1.61353334e-09 -2.52126025e-02  3.19162564e+00  1.27098516e+00 
 1.61517966e-09 -2.42249531e-02  3.19629994e+00  1.20843952e+00 
 1.61665984e-09 -2.33686768e-02  3.20018685e+00  1.15402910e+00 
 1.61889379e-09 -2.20581438e-02  3.20575375e+00  1.07639986e+00 
 1.62091222e-09 -2.07724935e-02  3.21078344e+00  1.01268341e+00 
 1.62362170e-09 -1.89883258e-02  3.21759167e+00  9.37188791e-01 
 1.62630126e-09 -1.73155972e-02  3.22411235e+00  8.72063019e-01 
 1.62849626e-09 -1.60647046e-02  3.22914164e+00  8.24435144e-01 
 1.63074483e-09 -1.49361411e-02  3.23383436e+00  7.79362167e-01 
 1.63322290e-09 -1.39401031e-02  3.23818702e+00  7.31399284e-01 
 1.63635308e-09 -1.30761546e-02  3.24216210e+00  6.69429851e-01 
 1.63955911e-09 -1.25099450e-02  3.24465351e+00  6.02678911e-01 
 1.64308919e-09 -1.20234043e-02  3.24623805e+00  5.26566598e-01 
 1.64661363e-09 -1.14393531e-02  3.24760635e+00  4.52103778e-01 
 1.64996323e-09 -1.06225309e-02  3.24965463e+00  3.88109383e-01 
 1.65373743e-09 -9.58869071e-03  3.25277447e+00  3.25138583e-01 
 1.65862384e-09 -8.28308909e-03  3.25748795e+00  2.56947516e-01 
 1.66779464e-09 -6.12273456e-03  3.26674958e+00  1.62360711e-01 
 1.67754391e-09 -4.30699202e-03  3.27575923e+00  9.74179011e-02 
 1.68754391e-09 -2.92647801e-03  3.28326504e+00  5.65746388e-02 
 1.69754391e-09 -1.94606954e-03  3.28886662e+00  3.23740751e-02 
 1.70754391e-09 -1.27036091e-03  3.29281073e+00  1.83333389e-02 
 1.71754391e-09 -8.16042381e-04  3.29547062e+00  1.03078060e-02 
 1.72754391e-09 -5.16948838e-04  3.29720526e+00  5.76784880e-03 
 1.73754391e-09 -3.23539916e-04  3.29830624e+00  3.21773355e-03 
 1.74754391e-09 -2.00351111e-04  3.29898940e+00  1.79200763e-03 
 1.75754391e-09 -1.22891926e-04  3.29940518e+00  9.97244326e-04 
 1.76754391e-09 -7.47275266e-05  3.29965404e+00  5.54912396e-04 
 1.77754391e-09 -4.50748591e-05  3.29980084e+00  3.08913639e-04 
 1.78754391e-09 -2.69846354e-05  3.29988634e+00  1.72097963e-04 
 1.79754391e-09 -1.60411582e-05  3.29993561e+00  9.59646608e-05 
 1.80754391e-09 -9.47326048e-06  3.29996375e+00  5.35621036e-05 
 1.81754391e-09 -5.56055960e-06  3.29997968e+00  2.99215291e-05 
 1.82754391e-09 -3.24564266e-06  3.29998866e+00  1.67274174e-05 
 1.83754391e-09 -1.88469325e-06  3.29999369e+00  9.35656640e-06 
