 time            v(vin1)         v(vin2)         v(vout)        
 6.50424137e-09  3.85205741e-04  3.70562309e+00  3.31979823e+00 
 6.50492356e-09  3.41271693e-04  3.77075709e+00  3.32157278e+00 
 6.50587925e-09  2.45657790e-04  3.85391800e+00  3.32288522e+00 
 6.50709684e-09  1.09424145e-04  3.94830684e+00  3.32315955e+00 
 6.50848133e-09 -2.25447446e-05  4.04440724e+00  3.32242506e+00 
 6.51000000e-09 -1.14884587e-04  4.14231701e+00  3.32121423e+00 
 6.51015565e-09 -9.55405533e-03  4.14147017e+00  3.32075217e+00 
 6.51046695e-09 -3.51502428e-02  4.12977880e+00  3.31905406e+00 
 6.51085629e-09 -7.00462337e-02  4.10624556e+00  3.31591095e+00 
 6.51131892e-09 -1.09407559e-01  4.07339205e+00  3.31168095e+00 
 6.51180207e-09 -1.47567741e-01  4.03679019e+00  3.30732651e+00 
 6.51220976e-09 -1.81304828e-01  4.00510662e+00  3.30386715e+00 
 6.51269339e-09 -2.25929814e-01  3.96730902e+00  3.30008970e+00 
 6.51343270e-09 -2.95853922e-01  3.90983027e+00  3.29515924e+00 
 6.51411786e-09 -3.58653250e-01  3.85711109e+00  3.29151886e+00 
 6.51504714e-09 -4.37508995e-01  3.78652417e+00  3.28778755e+00 
 6.51598055e-09 -5.07836412e-01  3.71624777e+00  3.28508907e+00 
 6.51724282e-09 -5.87723793e-01  3.61801012e+00  3.28234580e+00 
 6.51791976e-09 -6.23373747e-01  3.55166076e+00  3.28064105e+00 
 6.51884762e-09 -6.63489611e-01  3.45254516e+00  3.27793986e+00 
 6.51942873e-09 -6.82989337e-01  3.39529758e+00  3.27649161e+00 
 6.52000000e-09 -6.96958543e-01  3.34082202e+00  3.27538709e+00 
 6.52008144e-09 -6.93877046e-01  3.33320695e+00  3.27528214e+00 
 6.52024431e-09 -6.82221742e-01  3.31802913e+00  3.27516183e+00 
 6.52057006e-09 -6.47673406e-01  3.28791143e+00  3.27519792e+00 
 6.52096283e-09 -5.97460472e-01  3.25199471e+00  3.27539693e+00 
 6.52136305e-09 -5.41786097e-01  3.21578717e+00  3.27556302e+00 
 6.52184492e-09 -4.69395276e-01  3.17263132e+00  3.27566733e+00 
 6.52243198e-09 -3.77278058e-01  3.12060582e+00  3.27567654e+00 
 6.52282247e-09 -3.19818109e-01  3.08631503e+00  3.27557132e+00 
 6.52339727e-09 -2.40241895e-01  3.03632156e+00  3.27527898e+00 
 6.52391816e-09 -1.71961136e-01  2.99172871e+00  3.27495177e+00 
 6.52494957e-09 -4.45581804e-02  2.90738704e+00  3.27440382e+00 
 6.52612133e-09  8.99298184e-02  2.82007830e+00  3.27415533e+00 
 6.52752430e-09  2.39425094e-01  2.72402070e+00  3.27433707e+00 
 6.52930228e-09  4.14288007e-01  2.60940575e+00  3.27501823e+00 
 6.53062661e-09  5.30812300e-01  2.52699785e+00  3.27583548e+00 
 6.53229540e-09  6.62985070e-01  2.42521854e+00  3.27712243e+00 
 6.53394005e-09  7.85547586e-01  2.32650184e+00  3.27831777e+00 
 6.53602979e-09  9.35401146e-01  2.20295528e+00  3.27954015e+00 
 6.53820931e-09  1.08627045e+00  2.07635889e+00  3.28051297e+00 
 6.54135814e-09  1.29540115e+00  1.89812344e+00  3.28153732e+00 
 6.54483115e-09  1.51421583e+00  1.70911549e+00  3.28226352e+00 
 6.54935983e-09  1.78007217e+00  1.47717878e+00  3.28269052e+00 
 6.55415864e-09  2.03588941e+00  1.25278463e+00  3.28258173e+00 
 6.55629744e-09  2.14109100e+00  1.15986823e+00  3.28185677e+00 
 6.55805779e-09  2.22357190e+00  1.08476901e+00  3.27938816e+00 
 6.56022729e-09  2.31982101e+00  9.94946667e-01  3.27449032e+00 
 6.56217890e-09  2.40115646e+00  9.18107929e-01  3.26981408e+00 
 6.56426003e-09  2.48239833e+00  8.41177864e-01  3.26566989e+00 
 6.56650508e-09  2.56376891e+00  7.64466570e-01  3.26299031e+00 
 6.56866510e-09  2.63603387e+00  6.96928976e-01  3.26268909e+00 
 6.57148014e-09  2.72157713e+00  6.17740185e-01  3.26616545e+00 
 6.57454865e-09  2.80414281e+00  5.41424640e-01  3.27515611e+00 
 6.57818783e-09  2.88858877e+00  4.60392548e-01  3.29306822e+00 
 6.58077685e-09  2.94044100e+00  4.04613776e-01  3.31133496e+00 
 6.58364309e-09  2.99060035e+00  3.50275867e-01  3.33441281e+00 
 6.58636900e-09  3.03193376e+00  3.06337513e-01  3.35742590e+00 
 6.58921155e-09  3.06921135e+00  2.66428569e-01  3.38200572e+00 
 6.59405891e-09  3.12141026e+00  2.09804106e-01  3.42406691e+00 
 6.59931608e-09  3.16484257e+00  1.62008670e-01  3.46813484e+00 
 6.60238466e-09  3.18483766e+00  1.39414361e-01  3.49194448e+00 
 6.60637395e-09  3.20627226e+00  1.15027794e-01  3.51901193e+00 
 6.60913592e-09  3.21857891e+00  1.01090548e-01  3.53431179e+00 
 6.61296140e-09  3.23288276e+00  8.49420206e-02  3.54977631e+00 
 6.61706620e-09  3.24531330e+00  7.09406069e-02  3.55835024e+00 
 6.62291732e-09  3.25900515e+00  5.56261240e-02  3.55612664e+00 
 6.63035270e-09  3.27140635e+00  4.20805167e-02  3.53052623e+00 
 6.63939037e-09  3.28135550e+00  3.18646483e-02  3.46922636e+00 
 6.64917805e-09  3.28804199e+00  2.58688208e-02  3.36961303e+00 
 6.65917805e-09  3.29218897e+00  2.30082265e-02  3.22958668e+00 
 6.66763915e-09  3.29441781e+00  2.22862066e-02  3.05979632e+00 
 6.67165095e-09  3.29519616e+00  2.25902491e-02  2.95022226e+00 
 6.67458480e-09  3.29568244e+00  2.30319239e-02  2.85650494e+00 
 6.67671266e-09  3.29600781e+00  2.34094382e-02  2.78585024e+00 
 6.67948857e-09  3.29637636e+00  2.38734276e-02  2.69412858e+00 
 6.68245940e-09  3.29667137e+00  2.42470109e-02  2.59534488e+00 
 6.68584258e-09  3.29691069e+00  2.44981735e-02  2.48047805e+00 
 6.68956309e-09  3.29711077e+00  2.45872883e-02  2.35076602e+00 
 6.69397822e-09  3.29730965e+00  2.44806984e-02  2.19284753e+00 
 6.69949223e-09  3.29752660e+00  2.40885313e-02  1.99158258e+00 
 6.70643672e-09  3.29776058e+00  2.33251008e-02  1.73599443e+00 
 6.71504651e-09  3.29800714e+00  2.22024777e-02  1.42694538e+00 
 6.71773572e-09  3.29809436e+00  2.17562339e-02  1.33453178e+00 
 6.71959263e-09  3.29816303e+00  2.14008940e-02  1.27245578e+00 
 6.72126781e-09  3.29822926e+00  2.10582494e-02  1.21798266e+00 
 6.72349834e-09  3.29832290e+00  2.05947235e-02  1.14868801e+00 
 6.72585364e-09  3.29842936e+00  2.01210110e-02  1.08113353e+00 
 6.72897531e-09  3.29856326e+00  1.95177779e-02  1.00118774e+00 
 6.73179960e-09  3.29866038e+00  1.89738546e-02  9.37048200e-01 
 6.73412036e-09  3.29872048e+00  1.85179803e-02  8.89127791e-01 
 6.73644805e-09  3.29876279e+00  1.80410072e-02  8.44098233e-01 
 6.73909639e-09  3.29878636e+00  1.74481418e-02  7.94067566e-01 
 6.74222505e-09  3.29878638e+00  1.66549006e-02  7.33099478e-01 
 6.74579374e-09  3.29877832e+00  1.56570849e-02  6.59340660e-01 
 6.74931532e-09  3.29878815e+00  1.46440866e-02  5.83511153e-01 
 6.75317415e-09  3.29882724e+00  1.35795763e-02  5.00204216e-01 
