 time            i(i0)           i(v1)           vr1             vr2            
 1.27231666e-06  5.55992000e-06  3.58247461e-09  8.25000000e-01  2.47500000e+00 
 1.27394443e-06  5.55992000e-06  4.94446590e-08  8.25000000e-01  2.47500000e+00 
 1.27498154e-06  5.55992000e-06  2.19802426e-07  8.25000000e-01  2.47500000e+00 
 1.27559823e-06  5.55992000e-06 -1.14634151e-06  8.25000000e-01  2.47500000e+00 
 1.27600293e-06  5.55992000e-06 -5.12233347e-05  8.25000000e-01  2.47500000e+00 
 1.27623876e-06  5.55992000e-06 -1.77705239e-04  8.25000000e-01  2.47500000e+00 
 1.27636998e-06  5.55992000e-06 -4.74705403e-04  8.25000000e-01  2.47500000e+00 
 1.27646496e-06  5.55992000e-06 -7.00758992e-04  8.25000000e-01  2.47500000e+00 
 1.27651191e-06  5.55992000e-06 -5.04515334e-04  8.25000000e-01  2.47500000e+00 
 1.27653732e-06  5.55992000e-06  3.54013077e-04  8.25000000e-01  2.47500000e+00 
 1.27655560e-06  5.55992000e-06  8.79885401e-04  8.25000000e-01  2.47500000e+00 
 1.27656937e-06  5.55992000e-06  1.08107190e-03  8.25000000e-01  2.47500000e+00 
 1.27658497e-06  5.55992000e-06  1.07337427e-03  8.25000000e-01  2.47500000e+00 
 1.27660842e-06  5.55992000e-06  6.85575180e-04  8.25000000e-01  2.47500000e+00 
 1.27662410e-06  5.55992000e-06  3.82738470e-04  8.25000000e-01  2.47500000e+00 
 1.27664414e-06  5.55992000e-06  1.41184020e-04  8.25000000e-01  2.47500000e+00 
 1.27666417e-06  5.55992000e-06  4.55770466e-05  8.25000000e-01  2.47500000e+00 
 1.27668886e-06  5.55992000e-06  1.39448685e-05  8.25000000e-01  2.47500000e+00 
 1.27671949e-06  5.55992000e-06  8.87766764e-06  8.25000000e-01  2.47500000e+00 
 1.27675983e-06  5.55992000e-06  8.84359204e-06  8.25000000e-01  2.47500000e+00 
 1.27682653e-06  5.55992000e-06  6.58741901e-06  8.25000000e-01  2.47500000e+00 
 1.27688429e-06  5.55992000e-06  4.97191843e-06  8.25000000e-01  2.47500000e+00 
 1.27694706e-06  5.55992000e-06  3.60538974e-06  8.25000000e-01  2.47500000e+00 
 1.27705221e-06  5.55992000e-06  2.05081355e-06  8.25000000e-01  2.47500000e+00 
 1.27717648e-06  5.55992000e-06  1.07859187e-06  8.25000000e-01  2.47500000e+00 
 1.27733863e-06  5.55992000e-06  4.50321665e-07  8.25000000e-01  2.47500000e+00 
 1.27758513e-06  5.55992000e-06  6.73621198e-08  8.25000000e-01  2.47500000e+00 
 1.27787759e-06  5.55992000e-06 -4.32188074e-08  8.25000000e-01  2.47500000e+00 
 1.27828392e-06  5.55992000e-06 -5.03866461e-08  8.25000000e-01  2.47500000e+00 
 1.27858816e-06  5.55992000e-06 -3.28802163e-08  8.25000000e-01  2.47500000e+00 
 1.27890510e-06  5.55992000e-06 -3.33402808e-08  8.25000000e-01  2.47500000e+00 
 1.27910397e-06  5.55992000e-06 -5.02391061e-08  8.25000000e-01  2.47500000e+00 
 1.27924642e-06  5.55992000e-06 -1.78659734e-07  8.25000000e-01  2.47500000e+00 
 1.27932938e-06  5.55992000e-06 -3.17525452e-07  8.25000000e-01  2.47500000e+00 
 1.27941218e-06  5.55992000e-06 -1.30659672e-07  8.25000000e-01  2.47500000e+00 
 1.27946088e-06  5.55992000e-06 -6.42323931e-07  8.25000000e-01  2.47500000e+00 
 1.27950064e-06  5.55992000e-06  1.52264338e-07  8.25000000e-01  2.47500000e+00 
 1.27952890e-06  5.55992000e-06  3.08705875e-06  8.25000000e-01  2.47500000e+00 
 1.27955509e-06  5.55992000e-06  8.77249962e-06  8.25000000e-01  2.47500000e+00 
 1.27958215e-06  5.55992000e-06  1.36159057e-05  8.25000000e-01  2.47500000e+00 
 1.27961404e-06  5.55992000e-06  1.71783908e-05  8.25000000e-01  2.47500000e+00 
 1.27964307e-06  5.55992000e-06  1.16471323e-05  8.25000000e-01  2.47500000e+00 
 1.27967392e-06  5.55992000e-06  3.55333136e-06  8.25000000e-01  2.47500000e+00 
 1.27971280e-06  5.55992000e-06 -1.89439069e-06  8.25000000e-01  2.47500000e+00 
 1.27975645e-06  5.55992000e-06 -2.97319882e-06  8.25000000e-01  2.47500000e+00 
 1.27980689e-06  5.55992000e-06 -3.11704657e-06  8.25000000e-01  2.47500000e+00 
 1.27985786e-06  5.55992000e-06 -4.39777510e-06  8.25000000e-01  2.47500000e+00 
 1.27991891e-06  5.55992000e-06 -4.47040950e-06  8.25000000e-01  2.47500000e+00 
 1.27999327e-06  5.55992000e-06 -3.05459824e-06  8.25000000e-01  2.47500000e+00 
 1.28007568e-06  5.55992000e-06 -1.81620700e-06  8.25000000e-01  2.47500000e+00 
 1.28014183e-06  5.55992000e-06 -1.33146771e-06  8.25000000e-01  2.47500000e+00 
 1.28018426e-06  5.55992000e-06 -1.38514856e-06  8.25000000e-01  2.47500000e+00 
 1.28024871e-06  5.55992000e-06 -1.01884034e-06  8.25000000e-01  2.47500000e+00 
 1.28032399e-06  5.55992000e-06 -6.53247984e-07  8.25000000e-01  2.47500000e+00 
 1.28047455e-06  5.55992000e-06 -2.69020585e-07  8.25000000e-01  2.47500000e+00 
 1.28062283e-06  5.55992000e-06 -1.02773064e-07  8.25000000e-01  2.47500000e+00 
 1.28086159e-06  5.55992000e-06 -6.65485141e-09  8.25000000e-01  2.47500000e+00 
 1.28111094e-06  5.55992000e-06  1.26253291e-08  8.25000000e-01  2.47500000e+00 
 1.28154037e-06  5.55992000e-06  1.16184841e-08  8.25000000e-01  2.47500000e+00 
 1.28212578e-06  5.55992000e-06  4.94914442e-09  8.25000000e-01  2.47500000e+00 
 1.28329660e-06  5.55992000e-06  1.11080318e-10  8.25000000e-01  2.47500000e+00 
 1.28530564e-06  5.55992000e-06 -5.08595862e-10  8.25000000e-01  2.47500000e+00 
 1.28838057e-06  5.55992000e-06 -1.02603993e-10  8.25000000e-01  2.47500000e+00 
 1.29431591e-06  5.55992000e-06  1.41574078e-11  8.25000000e-01  2.47500000e+00 
 1.30025125e-06  5.55992000e-06  5.15525319e-12  8.25000000e-01  2.47500000e+00 
 1.30618659e-06  5.55992000e-06  2.24303413e-12  8.25000000e-01  2.47500000e+00 
 1.31212193e-06  5.55992000e-06  2.18577116e-12  8.25000000e-01  2.47500000e+00 
 1.31805727e-06  5.55992000e-06  2.23402994e-12  8.25000000e-01  2.47500000e+00 
 1.32374969e-06  5.55992000e-06  2.23178604e-12  8.25000000e-01  2.47500000e+00 
 1.32968503e-06  5.55992000e-06  2.23426422e-12  8.25000000e-01  2.47500000e+00 
 1.33562037e-06  5.55992000e-06  2.23400015e-12  8.25000000e-01  2.47500000e+00 
 1.34155571e-06  5.55992000e-06  2.23390862e-12  8.25000000e-01  2.47500000e+00 
 1.34749105e-06  5.55992000e-06  2.23392407e-12  8.25000000e-01  2.47500000e+00 
 1.35342639e-06  5.55992000e-06  2.23392322e-12  8.25000000e-01  2.47500000e+00 
 1.35936173e-06  5.55992000e-06  2.23392317e-12  8.25000000e-01  2.47500000e+00 
 1.36529707e-06  5.55992000e-06  2.23392265e-12  8.25000000e-01  2.47500000e+00 
 1.37123241e-06  5.55992000e-06  2.23392468e-12  8.25000000e-01  2.47500000e+00 
 1.37716775e-06  5.55992000e-06  2.23392084e-12  8.25000000e-01  2.47500000e+00 
 1.38310309e-06  5.55992000e-06  2.23392603e-12  8.25000000e-01  2.47500000e+00 
 1.38903843e-06  5.55992000e-06  2.23392181e-12  8.25000000e-01  2.47500000e+00 
 1.39497377e-06  5.55992000e-06  2.23392312e-12  8.25000000e-01  2.47500000e+00 
 1.40090911e-06  5.55992000e-06  2.23392394e-12  8.25000000e-01  2.47500000e+00 
 1.40684445e-06  5.55992000e-06  2.23392189e-12  8.25000000e-01  2.47500000e+00 
 1.41277979e-06  5.55992000e-06  2.23392510e-12  8.25000000e-01  2.47500000e+00 
 1.41871513e-06  5.55992000e-06  2.23392315e-12  8.25000000e-01  2.47500000e+00 
 1.42465047e-06  5.55992000e-06  2.23392170e-12  8.25000000e-01  2.47500000e+00 
 1.43058581e-06  5.55992000e-06  2.23392519e-12  8.25000000e-01  2.47500000e+00 
 1.43652115e-06  5.55992000e-06  2.23392090e-12  8.25000000e-01  2.47500000e+00 
 1.44245649e-06  5.55992000e-06  2.23392310e-12  8.25000000e-01  2.47500000e+00 
 1.44839183e-06  5.55992000e-06  2.23392712e-12  8.25000000e-01  2.47500000e+00 
 1.45432717e-06  5.55992000e-06  2.23391762e-12  8.25000000e-01  2.47500000e+00 
 1.46026251e-06  5.55992000e-06  2.23392866e-12  8.25000000e-01  2.47500000e+00 
 1.46619785e-06  5.55992000e-06  2.23391930e-12  8.25000000e-01  2.47500000e+00 
 1.47213319e-06  5.55992000e-06  2.23392281e-12  8.25000000e-01  2.47500000e+00 
 1.47454442e-06  5.55992000e-06  4.81587358e-12  8.25000000e-01  2.47500000e+00 
 1.47593771e-06  5.55992000e-06 -1.02475078e-09  8.25000000e-01  2.47500000e+00 
 1.47661074e-06  5.55992000e-06  1.86453118e-07  8.25000000e-01  2.47500000e+00 
 1.47696486e-06  5.55992000e-06  2.60657681e-06  8.25000000e-01  2.47500000e+00 
 1.47711089e-06  5.55992000e-06  2.72610695e-05  8.25000000e-01  2.47500000e+00 
 1.47718775e-06  5.55992000e-06  1.15234734e-04  8.25000000e-01  2.47500000e+00 
 1.47723759e-06  5.55992000e-06  1.34449975e-04  8.25000000e-01  2.47500000e+00 
 1.47726843e-06  5.55992000e-06  7.39480476e-04  8.25000000e-01  2.47500000e+00 
 1.47728703e-06  5.55992000e-06  1.07797303e-03  8.25000000e-01  2.47500000e+00 
 1.47730950e-06  5.55992000e-06  1.55016652e-03  8.25000000e-01  2.47500000e+00 
 1.47733615e-06  5.55992000e-06  2.38251100e-03  8.25000000e-01  2.47500000e+00 
 1.47736134e-06  5.55992000e-06  3.22893663e-03  8.25000000e-01  2.47500000e+00 
 1.47738595e-06  5.55992000e-06  3.88890833e-03  8.25000000e-01  2.47500000e+00 
 1.47740485e-06  5.55992000e-06  4.33024422e-03  8.25000000e-01  2.47500000e+00 
 1.47742657e-06  5.55992000e-06  4.79081196e-03  8.25000000e-01  2.47500000e+00 
 1.47745903e-06  5.55992000e-06  5.38695413e-03  8.25000000e-01  2.47500000e+00 
 1.47748952e-06  5.55992000e-06  5.78070486e-03  8.25000000e-01  2.47500000e+00 
 1.47753441e-06  5.55992000e-06  5.81732912e-03  8.25000000e-01  2.47500000e+00 
 1.47757614e-06  5.55992000e-06  5.30155027e-03  8.25000000e-01  2.47500000e+00 
 1.47761541e-06  5.55992000e-06  4.59714767e-03  8.25000000e-01  2.47500000e+00 
 1.47765043e-06  5.55992000e-06  3.95552482e-03  8.25000000e-01  2.47500000e+00 
 1.47768579e-06  5.55992000e-06  3.34053969e-03  8.25000000e-01  2.47500000e+00 
 1.47771366e-06  5.55992000e-06  2.72931685e-03  8.25000000e-01  2.47500000e+00 
 1.47774345e-06  5.55992000e-06  2.02440656e-03  8.25000000e-01  2.47500000e+00 
 1.47776414e-06  5.55992000e-06  1.71785124e-03  8.25000000e-01  2.47500000e+00 
 1.47778326e-06  5.55992000e-06  1.52596049e-03  8.25000000e-01  2.47500000e+00 
 1.47780318e-06  5.55992000e-06  1.34853481e-03  8.25000000e-01  2.47500000e+00 
 1.47784304e-06  5.55992000e-06  1.03005103e-03  8.25000000e-01  2.47500000e+00 
 1.47791773e-06  5.55992000e-06  5.90251266e-04  8.25000000e-01  2.47500000e+00 
 1.47798706e-06  5.55992000e-06  3.37376697e-04  8.25000000e-01  2.47500000e+00 
 1.47810289e-06  5.55992000e-06  1.13171062e-04  8.25000000e-01  2.47500000e+00 
 1.47821513e-06  5.55992000e-06  2.66160032e-05  8.25000000e-01  2.47500000e+00 
 1.47838104e-06  5.55992000e-06 -1.15958432e-05  8.25000000e-01  2.47500000e+00 
 1.47856075e-06  5.55992000e-06 -1.34300980e-05  8.25000000e-01  2.47500000e+00 
 1.47885089e-06  5.55992000e-06 -6.18245825e-06  8.25000000e-01  2.47500000e+00 
 1.47926352e-06  5.55992000e-06 -8.63530882e-07  8.25000000e-01  2.47500000e+00 
 1.47988352e-06  5.55992000e-06  5.09776183e-07  8.25000000e-01  2.47500000e+00 
 1.48064722e-06  5.55992000e-06  2.31876768e-07  8.25000000e-01  2.47500000e+00 
 1.48185485e-06  5.55992000e-06  1.31589862e-08  8.25000000e-01  2.47500000e+00 
 1.48382121e-06  5.55992000e-06 -1.10216831e-08  8.25000000e-01  2.47500000e+00 
 1.48700728e-06  5.55992000e-06 -1.68633276e-09  8.25000000e-01  2.47500000e+00 
 1.49125687e-06  5.55992000e-06  9.41049001e-11  8.25000000e-01  2.47500000e+00 
 1.49719221e-06  5.55992000e-06  3.43710287e-11  8.25000000e-01  2.47500000e+00 
 1.50312755e-06  5.55992000e-06  2.38295099e-12  8.25000000e-01  2.47500000e+00 
 1.50906289e-06  5.55992000e-06  9.20674778e-13  8.25000000e-01  2.47500000e+00 
 1.51499823e-06  5.55992000e-06  1.30032260e-12  8.25000000e-01  2.47500000e+00 
 1.52093357e-06  5.55992000e-06  1.32543676e-12  8.25000000e-01  2.47500000e+00 
 1.52686891e-06  5.55992000e-06  1.31820590e-12  8.25000000e-01  2.47500000e+00 
 1.53252895e-06  5.55992000e-06  1.56660964e-12  8.25000000e-01  2.47500000e+00 
 1.53846429e-06  5.55992000e-06  1.15872102e-12  8.25000000e-01  2.47500000e+00 
 1.54439963e-06  5.55992000e-06  1.27692950e-12  8.25000000e-01  2.47500000e+00 
 1.55033497e-06  5.55992000e-06  1.30529283e-12  8.25000000e-01  2.47500000e+00 
 1.55627031e-06  5.55992000e-06  1.31091941e-12  8.25000000e-01  2.47500000e+00 
 1.56220565e-06  5.55992000e-06  1.31387972e-12  8.25000000e-01  2.47500000e+00 
 1.56814099e-06  5.55992000e-06  1.31485550e-12  8.25000000e-01  2.47500000e+00 
 1.57407633e-06  5.55992000e-06  1.31558756e-12  8.25000000e-01  2.47500000e+00 
 1.58001167e-06  5.55992000e-06  1.31606807e-12  8.25000000e-01  2.47500000e+00 
 1.58594701e-06  5.55992000e-06  1.31629879e-12  8.25000000e-01  2.47500000e+00 
 1.59188235e-06  5.55992000e-06  1.31641068e-12  8.25000000e-01  2.47500000e+00 
 1.59781769e-06  5.55992000e-06  1.31645492e-12  8.25000000e-01  2.47500000e+00 
 1.60375303e-06  5.55992000e-06  1.31672640e-12  8.25000000e-01  2.47500000e+00 
 1.60968837e-06  5.55992000e-06  1.31651043e-12  8.25000000e-01  2.47500000e+00 
 1.61562371e-06  5.55992000e-06  1.31680793e-12  8.25000000e-01  2.47500000e+00 
 1.62155905e-06  5.55992000e-06  1.31678365e-12  8.25000000e-01  2.47500000e+00 
 1.62749439e-06  5.55992000e-06  1.31643757e-12  8.25000000e-01  2.47500000e+00 
 1.63342973e-06  5.55992000e-06  1.31663359e-12  8.25000000e-01  2.47500000e+00 
