 time            v(vin1)         v(vin2)         v(vout)        
 3.90315190e-09  6.48677567e-07  1.93534097e-01  3.30024357e+00 
 3.91307747e-09  1.78557724e-06  1.12892191e-01  3.30019692e+00 
 3.92220700e-09  1.67241332e-06  6.76795016e-02  3.30016729e+00 
 3.93339375e-09  8.86522557e-07  3.51473936e-02  3.30013922e+00 
 3.94440120e-09  1.85354198e-07  1.78678481e-02  3.30011729e+00 
 3.95792182e-09 -2.47551366e-07  7.16619738e-03  3.30009609e+00 
 3.97243806e-09 -3.36204136e-07  2.19145922e-03  3.30007903e+00 
 3.99101396e-09 -2.37468814e-07 -5.71183125e-05  3.30006346e+00 
 4.01317394e-09 -9.30910255e-08 -5.78146159e-04  3.30005080e+00 
 4.04428618e-09  1.18788416e-08 -4.23706888e-04  3.30003895e+00 
 4.08842160e-09  3.78277303e-08 -1.41718345e-04  3.30002791e+00 
 4.16823714e-09  1.56553728e-08  1.66894645e-05  3.30001547e+00 
 4.26823714e-09 -6.59327688e-11  2.04543972e-05  3.30000696e+00 
 4.36823714e-09 -9.04836936e-10  4.92265771e-06  3.30000281e+00 
 4.46823714e-09  7.03418328e-10 -5.72944818e-08  3.30000096e+00 
 4.56823714e-09  1.29711021e-09 -3.88227332e-07  3.30000023e+00 
 4.66823714e-09  1.29402144e-09 -1.11992800e-07  3.29999999e+00 
 4.76823714e-09  1.21968871e-09 -3.58227395e-09  3.29999994e+00 
 4.86823714e-09  1.19318307e-09  8.29704697e-09  3.29999994e+00 
 4.93411857e-09  1.19270157e-09  3.92596593e-09  3.29999996e+00 
 5.00000000e-09  1.19503526e-09  1.58834653e-09  3.29999997e+00 
 5.00036171e-09  2.52443624e-06  6.46454784e-06  3.30003118e+00 
 5.00108514e-09  1.28978288e-05  3.02263815e-05  3.30013254e+00 
 5.00253200e-09  3.64173742e-05  7.82580614e-05  3.30033272e+00 
 5.00386086e-09  4.75750921e-05  9.93014514e-05  3.30045007e+00 
 5.00651860e-09  3.92056718e-05  8.50613375e-05  3.30052274e+00 
 5.01026680e-09  5.24674423e-06  2.55952206e-05  3.30046228e+00 
 5.01537316e-09 -2.55169809e-05 -3.20621489e-05  3.30032886e+00 
 5.01822604e-09 -2.90756225e-05 -4.21885981e-05  3.30027304e+00 
 5.02189634e-09 -2.56552478e-05 -4.28654189e-05  3.30020743e+00 
 5.02460023e-09 -2.21091323e-05 -4.20229311e-05  3.30014799e+00 
 5.02884069e-09 -1.77090029e-05 -4.13562200e-05  3.30003964e+00 
 5.03294967e-09 -1.40117232e-05 -3.96821369e-05  3.29992879e+00 
 5.04070937e-09 -7.40403965e-06 -3.29644601e-05  3.29972788e+00 
 5.05042602e-09 -8.20684048e-07 -2.22892228e-05  3.29951032e+00 
 5.06215558e-09  2.73975305e-06 -1.35293481e-05  3.29928814e+00 
 5.07122648e-09 -2.72352311e-07 -1.77739486e-05  3.29908067e+00 
 5.07435157e-09 -6.20743287e-06 -2.94272571e-05  3.29895288e+00 
 5.07647048e-09 -1.42134547e-05 -4.56951643e-05  3.29881686e+00 
 5.07814583e-09 -2.37531819e-05 -6.55861909e-05  3.29866622e+00 
 5.08006273e-09 -3.60048902e-05 -9.24710503e-05  3.29845856e+00 
 5.08231425e-09 -4.40398098e-05 -1.13267162e-04  3.29823044e+00 
 5.08405514e-09 -4.33074597e-05 -1.16235295e-04  3.29808281e+00 
 5.08586888e-09 -3.87801363e-05 -1.12595811e-04  3.29793955e+00 
 5.08752673e-09 -2.97013902e-05 -9.91648438e-05  3.29784868e+00 
 5.08906780e-09 -1.59436189e-05 -7.68866228e-05  3.29781584e+00 
 5.09070930e-09  8.55603925e-07 -5.26884321e-05  3.29781400e+00 
 5.09330972e-09  1.96812835e-05 -4.53311934e-05  3.29780208e+00 
 5.09665486e-09  2.48843068e-05 -1.05378923e-04  3.29772699e+00 
 5.10000000e-09  1.86396297e-05 -1.93408587e-04  3.29763767e+00 
 5.10036047e-09  1.44833092e-05 -2.11320964e-04  3.29759185e+00 
 5.10108142e-09  1.62998654e-06 -2.56144309e-04  3.29747205e+00 
 5.10252332e-09 -1.73648159e-05 -3.24114095e-04  3.29732109e+00 
 5.10388673e-09 -1.56758394e-05 -3.36524139e-04  3.29732766e+00 
 5.10601581e-09  1.12029144e-05 -2.83210740e-04  3.29751223e+00 
 5.10853887e-09  5.08745228e-05 -1.75303068e-04  3.29784825e+00 
 5.11336589e-09  1.01351800e-04  1.78257289e-05  3.29861512e+00 
 5.11867690e-09  1.19276370e-04  1.61745237e-04  3.29960542e+00 
 5.12572150e-09  1.11882580e-04  2.52631009e-04  3.30114295e+00 
 5.13345342e-09  9.14198409e-05  2.66421259e-04  3.30309096e+00 
 5.14366828e-09  6.83122563e-05  2.20541547e-04  3.30609180e+00 
 5.14998313e-09  6.21572250e-05  1.78354696e-04  3.30841370e+00 
 5.15315118e-09  6.34798998e-05  1.57375068e-04  3.30987161e+00 
 5.15616814e-09  6.82923596e-05  1.39746493e-04  3.31157044e+00 
 5.15808689e-09  7.40415209e-05  1.30191987e-04  3.31290686e+00 
 5.15991304e-09  8.33766068e-05  1.22515229e-04  3.31453611e+00 
 5.16227847e-09  9.89420279e-05  1.15045386e-04  3.31714110e+00 
 5.16541041e-09  1.16519549e-04  1.10836761e-04  3.32085649e+00 
 5.16959484e-09  1.33029294e-04  1.14936257e-04  3.32549176e+00 
 5.17346351e-09  1.45165265e-04  1.23771348e-04  3.32905086e+00 
 5.17829483e-09  1.55921374e-04  1.31270387e-04  3.33217473e+00 
 5.18351098e-09  1.50666725e-04  1.27999019e-04  3.33349199e+00 
 5.18883475e-09  1.19371706e-04  1.04406006e-04  3.33219639e+00 
 5.19408029e-09  7.01604565e-05  4.48710949e-05  3.32843756e+00 
 5.19904330e-09  1.93745720e-05 -3.86166653e-05  3.32349786e+00 
 5.20425813e-09 -8.21992028e-06 -1.26099789e-04  3.31799390e+00 
 5.20885564e-09 -4.96394781e-06 -1.74581092e-04  3.31346772e+00 
 5.21386039e-09  9.94528767e-06 -1.74963435e-04  3.30914820e+00 
 5.21794596e-09  2.24001709e-05 -1.45478605e-04  3.30613516e+00 
 5.22094759e-09  4.34286461e-05 -1.28859658e-04  3.30420710e+00 
 5.22463625e-09  3.04901284e-05 -1.01602567e-04  3.30212739e+00 
 5.22750143e-09 -2.94458418e-05 -7.09958291e-05  3.30071238e+00 
 5.23164595e-09 -1.64468539e-04 -2.62741735e-05  3.29894480e+00 
 5.23561392e-09 -3.03852122e-04  4.90516162e-06  3.29753761e+00 
 5.23809402e-09 -3.83816332e-04  1.60251337e-05  3.29679236e+00 
 5.24044535e-09 -4.47014743e-04  2.01103413e-05  3.29617390e+00 
 5.24335639e-09 -4.98608550e-04  1.80824044e-05  3.29551167e+00 
 5.24647456e-09 -5.19729297e-04  8.85744413e-06  3.29490632e+00 
 5.25016497e-09 -5.20832242e-04 -1.04954954e-05  3.29429735e+00 
 5.25449340e-09 -5.28273991e-04 -4.08861077e-05  3.29370205e+00 
 5.25857728e-09 -5.61387742e-04 -7.14727281e-05  3.29324324e+00 
 5.26384962e-09 -6.46005574e-04 -1.06991922e-04  3.29277918e+00 
 5.26980911e-09 -7.99300886e-04 -1.41432474e-04  3.29239330e+00 
 5.27409137e-09 -9.75663324e-04 -1.65562846e-04  3.29217851e+00 
 5.27622685e-09 -1.12584448e-03 -1.76522117e-04  3.29207545e+00 
 5.27807372e-09 -1.36639276e-03 -1.82868187e-04  3.29196500e+00 
 5.28012194e-09 -1.79873527e-03 -2.07124011e-04  3.29180358e+00 
 5.28216384e-09 -2.23881536e-03 -3.23486361e-04  3.29162712e+00 
 5.28435599e-09 -2.73021415e-03 -4.49759064e-04  3.29142565e+00 
 5.28653491e-09 -3.26291358e-03 -4.72087593e-04  3.29122893e+00 
 5.28936229e-09 -3.78674338e-03 -3.82848498e-04  3.29104264e+00 
 5.29246448e-09 -4.03673134e-03 -2.34287067e-04  3.29092735e+00 
 5.29559908e-09 -4.24338759e-03 -9.43509909e-05  3.29084592e+00 
 5.29840712e-09 -5.05759140e-03  4.93792273e-06  3.29075372e+00 
 5.30146305e-09 -6.67041502e-03  7.82945887e-05  3.29062593e+00 
 5.30474579e-09 -8.54232019e-03  1.17011775e-04  3.29052745e+00 
 5.30781421e-09 -1.00515978e-02  1.28487467e-04  3.29048927e+00 
 5.31129184e-09 -1.14262878e-02  1.30152983e-04  3.29050551e+00 
 5.31663779e-09 -1.31671179e-02  1.26391954e-04  3.29067948e+00 
 5.32208284e-09 -1.48264169e-02  1.18478497e-04  3.29107779e+00 
 5.32916242e-09 -1.70998601e-02  1.04719996e-04  3.29196112e+00 
 5.33696470e-09 -1.95656278e-02  8.76311235e-05  3.29344846e+00 
 5.34719734e-09 -2.17609584e-02  6.63036704e-05  3.29636139e+00 
 5.35558027e-09 -2.18611188e-02  5.23256390e-05  3.29992471e+00 
 5.36062541e-09 -2.09904213e-02  4.54587581e-05  3.30290511e+00 
 5.36520903e-09 -1.97080255e-02  3.90075503e-05  3.30627005e+00 
 5.37068774e-09 -1.78404464e-02  3.24611646e-05  3.31076831e+00 
 5.37470494e-09 -1.63363544e-02  2.87482878e-05  3.31448272e+00 
 5.37822707e-09 -1.50520355e-02  2.52063887e-05  3.31833380e+00 
 5.38266183e-09 -1.32477926e-02  1.69727978e-05  3.32245933e+00 
 5.38652825e-09 -1.14099095e-02  7.29348478e-06  3.32375530e+00 
 5.39181515e-09 -8.68191241e-03 -7.06687421e-06  3.32015535e+00 
 5.39716534e-09 -5.85869696e-03 -2.01562349e-05  3.30907315e+00 
 5.40516845e-09 -1.71610389e-03 -3.32232791e-05  3.27742578e+00 
 5.41402585e-09  2.72750380e-03 -3.90887822e-05  3.22198009e+00 
 5.42413355e-09  7.65117578e-03 -3.87164265e-05  3.13559721e+00 
 5.43387306e-09  1.21713752e-02 -3.48647390e-05  3.03321509e+00 
 5.44517141e-09  1.67243219e-02 -2.88921227e-05  2.89692581e+00 
 5.45192697e-09  1.88652611e-02 -2.36483844e-05  2.80948162e+00 
 5.45660731e-09  2.00186622e-02 -1.67628843e-05  2.74868889e+00 
 5.46395343e-09  2.12607293e-02 -1.03092332e-05  2.65336803e+00 
 5.47010678e-09  2.19871175e-02 -1.01912328e-05  2.57195264e+00 
 5.47388731e-09  2.25675646e-02 -1.15162911e-05  2.52046570e+00 
 5.47810704e-09  2.33339194e-02 -1.26964530e-05  2.46140444e+00 
 5.48273087e-09  2.38750899e-02 -1.49257491e-05  2.39459759e+00 
 5.48652918e-09  2.38054004e-02 -1.73170050e-05  2.33810923e+00 
 5.49069106e-09  2.33253670e-02 -1.75328348e-05  2.27499986e+00 
 5.49547942e-09  2.24439773e-02 -1.52192923e-05  2.20121279e+00 
 5.50311783e-09  2.06122928e-02 -1.17119965e-05  2.08115666e+00 
 5.51316312e-09  1.78719757e-02 -1.01336484e-05  1.91892069e+00 
 5.52818287e-09  1.38708848e-02 -1.00904491e-05  1.66820767e+00 
 5.53296053e-09  1.26794216e-02 -9.34207589e-06  1.58709002e+00 
 5.53644137e-09  1.18562212e-02 -7.77975147e-06  1.52806333e+00 
 5.53932413e-09  1.12095530e-02 -5.74169679e-06  1.47953540e+00 
 5.54234566e-09  1.05684883e-02 -2.92885339e-06  1.42934679e+00 
 5.54589629e-09  9.86446615e-03  1.50523900e-06  1.37183216e+00 
 5.54971109e-09  9.16763633e-03  7.64116052e-06  1.31261049e+00 
 5.55532744e-09  8.24366384e-03  1.50482373e-05  1.23090027e+00 
 5.55869770e-09  7.74141204e-03  1.72571056e-05  1.18480996e+00 
 5.56167446e-09  7.32544014e-03  1.73408823e-05  1.14562074e+00 
 5.56460233e-09  6.93629730e-03  1.51747379e-05  1.10793656e+00 
 5.56832916e-09  6.45644565e-03  7.03342014e-06  1.05945373e+00 
 5.57203733e-09  5.98267941e-03 -6.72812973e-06  1.00842479e+00 
 5.57604274e-09  5.47171567e-03 -2.15257770e-05  9.48774216e-01 
 5.58088008e-09  4.87416113e-03 -2.92708814e-05  8.71567224e-01 
 5.58576586e-09  4.31738102e-03 -2.47281384e-05  7.90921589e-01 
 5.59168096e-09  3.73265155e-03 -1.07403491e-05  6.94450744e-01 
 5.59873658e-09  3.17487785e-03  6.38470989e-06  5.86063549e-01 
 5.60545161e-09  2.78191121e-03  1.90488962e-05  4.92678314e-01 
 5.61187118e-09  2.54355317e-03  3.27301116e-05  4.16386579e-01 
 5.61875675e-09  2.40080735e-03  4.14761729e-05  3.49354666e-01 
 5.62516811e-09  2.32335163e-03  4.15600867e-05  2.98771683e-01 
 5.63594543e-09  2.22212163e-03  3.59693746e-05  2.33842999e-01 
 5.64775715e-09  2.09408207e-03  2.80417327e-05  1.84165419e-01 
 5.66104658e-09  1.90118874e-03  1.96970841e-05  1.46345508e-01 
