 time            i(i0)           i(v1)           vr1             vr2            
 1.10873982e-08  3.30000000e-04 -1.95409308e-04  6.50000000e-01  2.65000000e+00 
 1.11352011e-08  3.30000000e-04 -4.88589399e-04  6.50000000e-01  2.65000000e+00 
 1.11772455e-08  3.30000000e-04 -1.15764517e-03  6.50000000e-01  2.65000000e+00 
 1.12039087e-08  3.30000000e-04 -1.53369735e-03  6.50000000e-01  2.65000000e+00 
 1.12304192e-08  3.30000000e-04 -1.62477073e-03  6.50000000e-01  2.65000000e+00 
 1.12571894e-08  3.30000000e-04 -1.28447389e-03  6.50000000e-01  2.65000000e+00 
 1.12691893e-08  3.30000000e-04 -5.62041778e-04  6.50000000e-01  2.65000000e+00 
 1.12768101e-08  3.30000000e-04  4.87395231e-04  6.50000000e-01  2.65000000e+00 
 1.12805440e-08  3.30000000e-04  7.32295350e-04  6.50000000e-01  2.65000000e+00 
 1.12846192e-08  3.30000000e-04  1.00504343e-03  6.50000000e-01  2.65000000e+00 
 1.12888527e-08  3.30000000e-04  1.22442743e-03  6.50000000e-01  2.65000000e+00 
 1.12935000e-08  3.30000000e-04  1.39075680e-03  6.50000000e-01  2.65000000e+00 
 1.13027946e-08  3.30000000e-04  1.53727289e-03  6.50000000e-01  2.65000000e+00 
 1.13131822e-08  3.30000000e-04  1.41941143e-03  6.50000000e-01  2.65000000e+00 
 1.13241127e-08  3.30000000e-04  1.08091238e-03  6.50000000e-01  2.65000000e+00 
 1.13342272e-08  3.30000000e-04  7.34666788e-04  6.50000000e-01  2.65000000e+00 
 1.13467333e-08  3.30000000e-04  4.03854441e-04  6.50000000e-01  2.65000000e+00 
 1.13608150e-08  3.30000000e-04  1.88394543e-04  6.50000000e-01  2.65000000e+00 
 1.13797378e-08  3.30000000e-04  6.30327891e-05  6.50000000e-01  2.65000000e+00 
 1.14033362e-08  3.30000000e-04  1.86798923e-05  6.50000000e-01  2.65000000e+00 
 1.14277512e-08  3.30000000e-04  1.33041079e-05  6.50000000e-01  2.65000000e+00 
 1.14647424e-08  3.30000000e-04  1.27356089e-05  6.50000000e-01  2.65000000e+00 
 1.15184043e-08  3.30000000e-04  1.00433730e-05  6.50000000e-01  2.65000000e+00 
 1.16184043e-08  3.30000000e-04  4.91299941e-06  6.50000000e-01  2.65000000e+00 
 1.17184043e-08  3.30000000e-04  2.52051483e-06  6.50000000e-01  2.65000000e+00 
 1.18184043e-08  3.30000000e-04  1.40736921e-06  6.50000000e-01  2.65000000e+00 
 1.18782352e-08  3.30000000e-04  7.94399466e-07  6.50000000e-01  2.65000000e+00 
 1.19228756e-08  3.30000000e-04  5.35075710e-07  6.50000000e-01  2.65000000e+00 
 1.19677043e-08  3.30000000e-04  5.46807355e-07  6.50000000e-01  2.65000000e+00 
 1.19993784e-08  3.30000000e-04 -3.11503281e-07  6.50000000e-01  2.65000000e+00 
 1.20293654e-08  3.30000000e-04 -1.11569592e-06  6.50000000e-01  2.65000000e+00 
 1.20558620e-08  3.30000000e-04  1.26841306e-07  6.50000000e-01  2.65000000e+00 
 1.20888758e-08  3.30000000e-04  2.19131016e-06  6.50000000e-01  2.65000000e+00 
 1.21132251e-08  3.30000000e-04  4.24431106e-06  6.50000000e-01  2.65000000e+00 
 1.21317991e-08  3.30000000e-04  9.24160375e-06  6.50000000e-01  2.65000000e+00 
 1.21499872e-08  3.30000000e-04  1.20400188e-05  6.50000000e-01  2.65000000e+00 
 1.21736870e-08  3.30000000e-04  1.85873870e-05  6.50000000e-01  2.65000000e+00 
 1.22034102e-08  3.30000000e-04  2.46613232e-05  6.50000000e-01  2.65000000e+00 
 1.22321184e-08  3.30000000e-04  1.96178875e-05  6.50000000e-01  2.65000000e+00 
 1.22626636e-08  3.30000000e-04  7.29211606e-06  6.50000000e-01  2.65000000e+00 
 1.22992776e-08  3.30000000e-04 -2.24163750e-06  6.50000000e-01  2.65000000e+00 
 1.23401763e-08  3.30000000e-04 -5.59901206e-06  6.50000000e-01  2.65000000e+00 
 1.23842415e-08  3.30000000e-04 -6.82519383e-06  6.50000000e-01  2.65000000e+00 
 1.24270626e-08  3.30000000e-04 -7.88010728e-06  6.50000000e-01  2.65000000e+00 
 1.24753419e-08  3.30000000e-04 -6.76473472e-06  6.50000000e-01  2.65000000e+00 
 1.25300534e-08  3.30000000e-04 -4.51998396e-06  6.50000000e-01  2.65000000e+00 
 1.26085058e-08  3.30000000e-04 -2.42156272e-06  6.50000000e-01  2.65000000e+00 
 1.26393697e-08  3.30000000e-04 -2.82656170e-06  6.50000000e-01  2.65000000e+00 
 1.26808160e-08  3.30000000e-04 -2.51944618e-06  6.50000000e-01  2.65000000e+00 
 1.27251952e-08  3.30000000e-04 -1.87305979e-06  6.50000000e-01  2.65000000e+00 
 1.28139538e-08  3.30000000e-04 -1.03239883e-06  6.50000000e-01  2.65000000e+00 
 1.29028910e-08  3.30000000e-04 -5.74559780e-07  6.50000000e-01  2.65000000e+00 
 1.30028910e-08  3.30000000e-04 -2.99124979e-07  6.50000000e-01  2.65000000e+00 
 1.31028910e-08  3.30000000e-04 -1.62811467e-07  6.50000000e-01  2.65000000e+00 
 1.32028910e-08  3.30000000e-04 -9.60344548e-08  6.50000000e-01  2.65000000e+00 
 1.33028910e-08  3.30000000e-04 -6.02957321e-08  6.50000000e-01  2.65000000e+00 
 1.34028910e-08  3.30000000e-04 -3.86643845e-08  6.50000000e-01  2.65000000e+00 
 1.35028910e-08  3.30000000e-04 -2.46774952e-08  6.50000000e-01  2.65000000e+00 
 1.36028910e-08  3.30000000e-04 -1.55810625e-08  6.50000000e-01  2.65000000e+00 
 1.37028910e-08  3.30000000e-04 -9.76942980e-09  6.50000000e-01  2.65000000e+00 
 1.38028910e-08  3.30000000e-04 -6.12039959e-09  6.50000000e-01  2.65000000e+00 
 1.39028910e-08  3.30000000e-04 -3.84908233e-09  6.50000000e-01  2.65000000e+00 
 1.40028910e-08  3.30000000e-04 -2.43504019e-09  6.50000000e-01  2.65000000e+00 
 1.41028910e-08  3.30000000e-04 -1.54932772e-09  6.50000000e-01  2.65000000e+00 
 1.42028910e-08  3.30000000e-04 -9.89918764e-10  6.50000000e-01  2.65000000e+00 
